SimTime,COG Pos.x [m],COG Pos.y [m],COG Pos.z [m],Port Pos.x [m],Port Pos.y [m],Port Pos.z [m],COG Vel.x [m],COG Vel.y [m],COG Vel.z [m],Port Vel.x [m],Port Vel.y [m],Port Vel.z [m],Rot Angle.x [deg],Rot Angle.y [deg],Rot Angle.z [deg],Rot. Rate.x [deg/s],Rot. Rate.y [deg/s],Rot. Rate.z [deg/s],Rot. Rate.x [deg/s] (VLCS),Rot. Rate.y [deg/s] (VLCS),Rot. Rate.Z [deg/s] (VLCS),Tank mass [kg],THC.z,THC.y,THC.x,RHC.z,RHC.y,RHC.x,MFDLeft,MFDRight,MyROT.m11,MyROT.m12,MyROT.m13,MyROT.m21,MyROT.m22,MyROT.m23,MyROT.m31,MyROT.m32,MyROT.m33,TgtRot.m11,TgtRot.m12,TgtRot.m13,TgtRot.m21,TgtRot.m22,TgtRot.m23,TgtRot.m31,TgtRot.m32,TgtRot.m33,MyAngVel.x,MyAngVel.y,MyAngVel.z,TgtAngVel.x,TgtAngVel.y,TgtAngVel.z,RelPos.x,RelPos.y,RelPos.z,RelVel.x,RelVel.y,RelVel.z,MySs.x,MySs.y,MySs.z,TgtSs.x,TgtSs.y,TgtSs.z,MyLVPos.x,MyLVPos.y,MyLVPos.z,MyLVVel.x,MyLVVel.y,MyLVVel.z,TgtLVPos.x,TgtLVPos.y,TgtLVPos.z,TgtLVVel.x,TgtLVVel.y,TgtLVVel.z,MyDockPos.x,MyDockPos.y,MyDockPos.z,MyDockDir.x,MyDockDir.y,MyDockDir.z,MyDockRot.x,MyDockRot.y,MyDockRot.z,TgtDockPos.x,TgtDockPos.y,TgtDockPos.z,TgtDockDir.x,TgtDockDir.y,TgtDockDir.z,TgtDockRot.x,TgtDockRot.y,TgtDockRot.z,Lateral Offset,Lateral Velocity,Ideal Approach Vel,Angle to Port,Approach Cone,Max Rot Angle,Max Rot Velocity,Shifted_SimTime
0.1357,83.468,-25.792,3.695,79.798,-24.276,3.524,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.338,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,11.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.977,-0.0395,-0.2097,-0.21,-0.3519,-0.9122,-0.0378,0.9352,-0.3521,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.091,-0.015,0.109,41.3963,114.8877,18.2964,0.0,0.0435,-0.3742,0.0,0.0,0.0,4230472.8243,3320568.5428,4046810.4418,-3057.6538,-3552.9665,6107.8396,4230431.428,3320453.655,4046792.1454,-3057.5629,-3552.9515,6107.7306,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.055331297068552,0.15472879499304582,-0.41734000000000004,6.187279258841316,14.717660425774156,,,0.35
0.35,83.454,-25.825,3.691,79.785,-24.307,3.521,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.369,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,11.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.977,-0.0395,-0.2093,-0.2097,-0.3522,-0.9121,-0.0377,0.9351,-0.3524,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0909,-0.015,0.1091,41.3768,114.8845,18.3198,0.0,0.0435,-0.3742,0.0,0.0,0.0,4229816.6887,3319806.1664,4048120.7334,-3058.8403,-3553.8978,6106.7044,4229775.3119,3319691.2818,4048102.4136,-3058.7494,-3553.8828,6106.5953,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.087431954870528,0.15472879499304582,-0.41727,6.197156609538553,14.715191848044235,,,0.5615
0.5615,83.44,-25.858,3.688,79.772,-24.338,3.518,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.399,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,11.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9771,-0.0396,-0.2089,-0.2093,-0.3526,-0.9121,-0.0375,0.9349,-0.3528,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0909,-0.015,0.1091,41.3575,114.8813,18.343,0.0,0.0435,-0.3742,0.0,0.0,0.0,4229165.0865,3319049.1524,4049421.2283,-3060.018,-3554.8221,6105.577,4229123.7291,3318934.271,4049402.8852,-3059.9271,-3554.8071,6105.4679,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.119676644246574,0.15472879499304582,-0.4172,6.207309789379136,14.712723270314317,,,0.8765
0.8765,83.427,-25.888,3.685,79.76,-24.367,3.515,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.427,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9772,-0.0397,-0.2086,-0.209,-0.3529,-0.912,-0.0374,0.9348,-0.3531,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0909,-0.015,0.1092,41.3394,114.8784,18.3647,0.0,0.0435,-0.3742,0.0,0.0,0.0,4228558.6541,3318344.7005,4050630.9067,-3061.1135,-3555.6818,6104.5279,4228517.3147,3318229.8222,4050612.542,-3061.0226,-3555.6668,6104.4187,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.14895349722432,0.15472879499304582,-0.41713500000000003,6.205605632295869,14.710431019565108,,,1.0843
1.0843,83.406,-25.937,3.68,79.74,-24.413,3.51,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.472,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9773,-0.0398,-0.208,-0.2085,-0.3534,-0.9119,-0.0372,0.9346,-0.3537,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0908,-0.015,0.1092,41.3106,114.8736,18.3994,0.0,0.0435,-0.3742,0.0,0.0,0.0,4227585.4973,3317214.4204,4052570.7684,-3062.8703,-3557.0603,6102.8444,4227544.1868,3317099.5468,4052552.3691,-3062.7795,-3557.0454,6102.7352,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.196762567157034,0.15472879499304582,-0.41703,6.218302127000425,14.70672815297023,,,1.3
1.3,83.395,-25.965,3.678,79.729,-24.439,3.508,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.497,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9774,-0.0399,-0.2077,-0.2082,-0.3537,-0.9119,-0.0371,0.9345,-0.354,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0908,-0.015,0.1093,41.2942,114.8709,18.419,0.0,0.0435,-0.3742,0.0,0.0,0.0,4227034.3929,3316574.4297,4053668.5938,-3063.8645,-3557.8404,6101.8912,4226993.0987,3316459.5588,4053650.1748,-3063.7737,-3557.8255,6101.7819,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.22420463998861,0.15472879499304582,-0.416975,6.2264298481715095,14.704788556182436,,,1.5023
1.5023,83.379,-26.002,3.674,79.714,-24.474,3.504,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.531,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9775,-0.04,-0.2073,-0.2078,-0.3541,-0.9118,-0.0369,0.9344,-0.3544,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0907,-0.015,0.1093,41.2724,114.8673,18.4453,0.0,0.0435,-0.3742,0.0,0.0,0.0,4226297.708,3315719.0313,4055135.2788,-3065.1928,-3558.8826,6100.6169,4226256.4356,3315604.164,4055116.8336,-3065.1021,-3558.8677,6100.5076,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.260279511079084,0.15472879499304582,-0.416895,6.233689382197709,14.701967324491102,,,1.717
1.717,83.365,-26.034,3.671,79.701,-24.505,3.501,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.561,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9775,-0.04,-0.2069,-0.2075,-0.3544,-0.9118,-0.0368,0.9342,-0.3547,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0907,-0.0149,0.1093,41.2531,114.8641,18.4686,0.0,0.0435,-0.3742,0.0,0.0,0.0,4225645.0014,3314961.2441,4056433.9828,-3066.3691,-3559.8054,6099.4881,4225603.7483,3314846.38,4056415.5142,-3066.2784,-3559.7905,6099.3787,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.291546112771684,0.15472879499304582,-0.416825,6.230542480773945,14.699498746761181,,,1.9333
1.9333,83.351,-26.068,3.668,79.688,-24.536,3.497,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.592,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9776,-0.0401,-0.2065,-0.2071,-0.3547,-0.9117,-0.0367,0.9341,-0.3551,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0907,-0.0149,0.1094,41.2334,114.8609,18.4924,0.0,0.0435,-0.3742,0.0,0.0,0.0,4224976.7894,3314185.5536,4057762.7744,-3067.5726,-3560.7495,6098.3325,4224935.5561,3314070.6927,4057744.282,-3067.482,-3560.7346,6098.2231,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.324795307846177,0.15472879499304582,-0.416755,6.254318269610447,14.697030169031263,,,2.1373
2.1373,83.338,-26.099,3.664,79.676,-24.565,3.494,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.621,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9777,-0.0402,-0.2061,-0.2068,-0.3551,-0.9117,-0.0366,0.934,-0.3555,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0906,-0.0149,0.1094,41.215,114.8579,18.5145,0.0,0.0435,-0.3742,0.0,0.0,0.0,4224356.8677,3313466.0086,4058994.8457,-3068.6886,-3561.6249,6097.2604,4224315.6527,3313351.1508,4058976.3312,-3068.598,-3561.61,6097.151,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.354936861999878,0.15472879499304582,-0.41668999999999995,6.265613793667893,14.694737918282053,,,2.3395
2.3395,83.324,-26.13,3.661,79.663,-24.595,3.491,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.649,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9778,-0.0403,-0.2058,-0.2065,-0.3554,-0.9116,-0.0364,0.9339,-0.3558,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0906,-0.0149,0.1095,41.1966,114.8548,18.5368,0.0,0.0435,-0.3742,0.0,0.0,0.0,4223731.2024,3312739.8825,4060237.6576,-3069.8143,-3562.5079,6096.1785,4223690.0058,3312625.0277,4060219.1208,-3069.7237,-3562.4929,6096.069,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.385219745152778,0.15472879499304582,-0.41662,6.263111587980699,14.692269340552135,,,2.5405
2.5405,83.311,-26.161,3.658,79.651,-24.624,3.488,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.678,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9778,-0.0403,-0.2054,-0.2062,-0.3557,-0.9116,-0.0363,0.9337,-0.3561,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0905,-0.0149,0.1095,41.1784,114.8518,18.5588,0.0,0.0435,-0.3742,0.0,0.0,0.0,4223115.529,3312025.4371,4061459.9623,-3070.9215,-3563.3762,6095.1139,4223074.3506,3311910.5852,4061441.4035,-3070.831,-3563.3613,6095.0044,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.415504632696308,0.15472879499304582,-0.416555,6.274722966377804,14.689977089802927,,,2.7587
2.7587,83.297,-26.195,3.655,79.638,-24.655,3.485,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.709,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9779,-0.0404,-0.205,-0.2058,-0.3561,-0.9115,-0.0362,0.9336,-0.3565,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0905,-0.0149,0.1095,41.1587,114.8486,18.5826,0.0,0.0435,-0.3742,0.0,0.0,0.0,4222445.8787,3311248.4501,4062788.6857,-3072.1251,-3564.3201,6093.9561,4222404.7201,3311133.6015,4062770.1031,-3072.0346,-3564.3052,6093.8466,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.448762730986115,0.15472879499304582,-0.416485,6.298165149352042,14.687508512073007,,,2.9862
2.9862,83.283,-26.228,3.652,79.624,-24.687,3.481,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.739,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.978,-0.0405,-0.2047,-0.2055,-0.3564,-0.9115,-0.036,0.9335,-0.3569,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0905,-0.0149,0.1096,41.139,114.8453,18.6064,0.0,0.0435,-0.3742,0.0,0.0,0.0,4221777.9521,3310473.562,4064113.2202,-3073.325,-3565.261,6092.8013,4221736.8131,3310358.7166,4064094.6138,-3073.2345,-3565.2461,6092.6918,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.48103260826511,0.15472879499304582,-0.416415,6.2889611270588555,14.685039934343088,,,3.2069
3.2069,83.268,-26.263,3.648,79.61,-24.72,3.478,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.772,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9781,-0.0406,-0.2043,-0.2051,-0.3568,-0.9114,-0.0359,0.9333,-0.3573,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0904,-0.0149,0.1096,41.1184,114.8419,18.6315,0.0,0.0435,-0.3742,0.0,0.0,0.0,4221076.7534,3309660.1784,4065502.9079,-3074.5839,-3566.2482,6091.5891,4221035.6351,3309545.3365,4065484.2765,-3074.4935,-3566.2333,6091.4795,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.51514799128981,0.15482893786369523,-0.41634,6.297328026797637,14.682395029632461,,,3.4257
3.4257,83.254,-26.297,3.645,79.597,-24.751,3.474,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.802,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9782,-0.0406,-0.2039,-0.2048,-0.3571,-0.9113,-0.0358,0.9332,-0.3576,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0904,-0.0149,0.1097,41.0987,114.8387,18.6553,0.0,0.0435,-0.3742,0.0,0.0,0.0,4220407.1724,3308883.572,4066829.1451,-3075.7854,-3567.1902,6090.4317,4220366.0737,3308768.7333,4066810.4898,-3075.695,-3567.1753,6090.322,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.548413022250504,0.15482893786369523,-0.41627000000000003,6.321111850545295,14.679926451902544,,,3.6455
3.6455,83.24,-26.33,3.641,79.584,-24.783,3.471,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.833,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9782,-0.0407,-0.2035,-0.2044,-0.3575,-0.9113,-0.0356,0.933,-0.358,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0904,-0.0149,0.1097,41.079,114.8355,18.6792,0.0,0.0435,-0.3742,0.0,0.0,0.0,4219737.5482,3308107.0132,4068154.6973,-3076.9863,-3568.1317,6089.2742,4219696.4692,3307992.1777,4068136.0181,-3076.8959,-3568.1168,6089.1645,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.580552684246427,0.15482893786369523,-0.41619999999999996,6.317022193310626,14.677457874172624,,,3.8562
3.8562,83.226,-26.363,3.638,79.571,-24.814,3.468,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.863,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9783,-0.0408,-0.2031,-0.2041,-0.3578,-0.9112,-0.0355,0.9329,-0.3584,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0903,-0.0149,0.1098,41.0597,114.8323,18.7027,0.0,0.0435,-0.3742,0.0,0.0,0.0,4219079.7692,3307344.2869,4069456.0528,-3078.1653,-3569.0559,6088.1372,4219038.7095,3307229.4547,4069437.3501,-3078.075,-3569.0411,6088.0275,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.612831735837506,0.15482893786369523,-0.41613,6.32717815599042,14.674989296442705,,,4.0719
4.0719,83.212,-26.397,3.634,79.557,-24.845,3.464,-0.065,-0.154,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.894,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9784,-0.0409,-0.2027,-0.2037,-0.3581,-0.9112,-0.0354,0.9328,-0.3587,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0903,-0.0149,0.1098,41.0399,114.829,18.7267,0.0,0.0435,-0.3742,0.0,0.0,0.0,4218405.0277,3306561.991,4070790.198,-3079.3741,-3570.0034,6086.9711,4218363.9878,3306447.1619,4070771.4713,-3079.2838,-3569.9886,6086.8613,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.645967143265786,0.15482893786369523,-0.41606000000000004,6.344779787059313,14.672520718712788,,,4.3284
4.3284,83.2,-26.425,3.632,79.546,-24.872,3.461,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.92,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9785,-0.0409,-0.2024,-0.2035,-0.3584,-0.9111,-0.0352,0.9327,-0.359,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0902,-0.0149,0.1098,41.0235,114.8263,18.7467,0.0,0.0435,-0.3742,0.0,0.0,0.0,4217844.5375,3305912.2327,4071897.8442,-3080.3776,-3570.7901,6086.0024,4217803.514,3305797.4064,4071879.0975,-3080.2874,-3570.7752,6085.8926,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.67343339354722,0.1538343264684446,-0.41600000000000004,6.34493543906894,14.670404794944286,,,4.5388
4.5388,83.182,-26.468,3.627,79.529,-24.913,3.457,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.96,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9786,-0.041,-0.2019,-0.203,-0.3589,-0.911,-0.0351,0.9325,-0.3595,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0902,-0.0149,0.1099,40.9978,114.8221,18.778,0.0,0.0435,-0.3742,0.0,0.0,0.0,4216968.2371,3304896.5038,4073628.5228,-3081.9458,-3572.0191,6084.4881,4216927.2393,3304781.6817,4073609.7448,-3081.8556,-3572.0042,6084.3782,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.71535425555873,0.1538343264684446,-0.41591,6.347663416715517,14.667230909291535,,,4.7467
4.7467,83.169,-26.5,3.624,79.516,-24.943,3.454,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.99,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9786,-0.0411,-0.2015,-0.2027,-0.3592,-0.911,-0.0349,0.9323,-0.3599,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0902,-0.0149,0.1099,40.9792,114.819,18.8007,0.0,0.0435,-0.3742,0.0,0.0,0.0,4216329.8695,3304156.671,4074888.4636,-3083.0874,-3572.9138,6083.385,4216288.8903,3304041.852,4074869.6628,-3082.9972,-3572.8989,6083.275,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.74665167829424,0.1538343264684446,-0.41584499999999996,6.3527817115890555,14.664938658542322,,,4.9591
4.9591,83.155,-26.533,3.62,79.503,-24.974,3.45,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,22.02,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9787,-0.0412,-0.2011,-0.2023,-0.3596,-0.9109,-0.0348,0.9322,-0.3602,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0901,-0.0148,0.11,40.9598,114.8158,18.8243,0.0,0.0435,-0.3742,0.0,0.0,0.0,4215667.8982,3303389.5759,4076194.2562,-3084.2706,-3573.841,6082.2412,4215626.9384,3303274.76,4076175.4318,-3084.1805,-3573.8261,6082.1312,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.77880671351881,0.1538343264684446,-0.415775,6.362945716479246,14.662470080812405,,,5.1692
5.1692,83.141,-26.565,3.617,79.491,-25.004,3.447,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,22.05,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9788,-0.0413,-0.2008,-0.202,-0.3599,-0.9109,-0.0347,0.9321,-0.3606,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0901,-0.0148,0.11,40.9409,114.8127,18.8474,0.0,0.0435,-0.3742,0.0,0.0,0.0,4215020.3891,3302639.3322,4077470.7996,-3085.4274,-3574.7474,6081.1224,4214979.4482,3302524.5195,4077451.9522,-3085.3373,-3574.7325,6081.0124,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.81010842947115,0.1538343264684446,-0.41570500000000005,6.379596132948262,14.660001503082487,,,5.3787
